"","countrycode","year","scenario","gdppc","gini","urbanization"
"9332","NPL",2075,"SSP2",8162.246234,30.573390381,51.94
"9333","NPL",2075,"SSP3",1958.305108,40.6849638333,31.97
"9334","NPL",2075,"SSP4",3458.217997,34.5884697576,75.9
"9335","NPL",2075,"SSP5",23436.88102,29.0373707249,75.9
"9336","NPL",2080,"SSP1",16528.20744,28.7421970592,78.83
"9337","NPL",2080,"SSP2",9398.325009,29.9427607017,54.42
"9338","NPL",2080,"SSP3",2022.222157,40.7623798333,32.67
"9339","NPL",2080,"SSP4",3799.442753,33.2186696534,78.83
"9340","NPL",2080,"SSP5",27283.16675,28.7145280859,78.83
"9341","NPL",2085,"SSP1",18476.89547,28.4462285756,81.44
"9342","NPL",2085,"SSP2",10710.96413,29.43294396,56.82
"9343","NPL",2085,"SSP3",2086.471393,40.771984,33.33
"9344","NPL",2085,"SSP4",4166.321446,32.1008701643,81.44
"9345","NPL",2085,"SSP5",31197.43826,28.4499914599,81.44
"9346","NPL",2090,"SSP1",20418.1512,28.2088799503,83.75
"9347","NPL",2090,"SSP2",12088.24156,29.0207839029,59.12
"9348","NPL",2090,"SSP3",2150.900808,40.5646095,33.94
"9349","NPL",2090,"SSP4",4559.873683,31.1950392239,83.75
"9350","NPL",2090,"SSP5",35325.67229,28.2332189958,83.75
"9351","NPL",2095,"SSP1",22352.38987,28.018522625,85.79
"9352","NPL",2095,"SSP2",13508.27679,28.6875648929,61.33
"9353","NPL",2095,"SSP3",2218.292812,40.3376698333,34.51
"9354","NPL",2095,"SSP4",4987.227465,30.4609637653,85.79
"9355","NPL",2095,"SSP5",40107.30703,28.055576952,85.79
"9356","NPL",2100,"SSP1",24308.69084,27.8658384394,87.59
"9357","NPL",2100,"SSP2",14964.81815,28.0487863894,63.43
"9358","NPL",2100,"SSP3",2291.32514,40.0895886667,35.04
"9359","NPL",2100,"SSP4",5456.193138,29.8660629091,87.59
"9360","NPL",2100,"SSP5",45959.83772,27.9099939369,87.59
"9361","NZL",2025,"SSP1",35376.89215,32.888737,89.21
"9362","NZL",2025,"SSP2",35565.38588,33.450443,89.21
"9363","NZL",2025,"SSP3",34400.18274,34.265778,89.21
"9364","NZL",2025,"SSP4",35912.20226,34.300232,89.21
"9365","NZL",2025,"SSP5",35804.42976,32.78833,89.21
"9366","NZL",2030,"SSP1",38545.97361,32.795998,89.95
"9367","NZL",2030,"SSP2",38520.77156,33.628448,89.95
"9368","NZL",2030,"SSP3",36577.40706,34.906944,89.95
"9369","NZL",2030,"SSP4",38750.92012,34.900677,89.95
"9370","NZL",2030,"SSP5",39784.81158,32.600815,89.95
"9371","NZL",2035,"SSP1",41769.08555,32.602077,90.6
"9372","NZL",2035,"SSP2",41415.29311,33.714321,90.6
"9373","NZL",2035,"SSP3",38631.86769,35.542374,90.6
"9374","NZL",2035,"SSP4",41351.2788,35.523624,90.6
"9375","NZL",2035,"SSP5",44262.82948,32.3246,90.6
"9376","NZL",2040,"SSP1",44980.51854,32.317802,91.17
"9377","NZL",2040,"SSP2",44225.88195,33.699543,91.17
"9378","NZL",2040,"SSP3",40660.0401,36.162521,91.17
"9379","NZL",2040,"SSP4",43832.76864,36.166676,91.17
"9380","NZL",2040,"SSP5",49061.71564,31.956644,91.17
"9381","NZL",2045,"SSP1",48197.17031,31.944315,91.68
"9382","NZL",2045,"SSP2",46999.00541,33.595184,91.68
"9383","NZL",2045,"SSP3",42739.2238,36.7812,91.68
"9384","NZL",2045,"SSP4",46316.22548,36.818901,91.68
"9385","NZL",2045,"SSP5",54122.25544,31.470167,91.68
"9386","NZL",2050,"SSP1",51423.15313,31.499992,92.13
"9387","NZL",2050,"SSP2",49749.5209,33.412189,92.13
"9388","NZL",2050,"SSP3",44870.89638,37.411072,92.13
"9389","NZL",2050,"SSP4",48828.73571,37.492336,92.13
"9390","NZL",2050,"SSP5",59391.23728,30.869108,92.13
"9391","NZL",2055,"SSP1",54758.14885,31.008198,92.54
"9392","NZL",2055,"SSP2",52545.84198,33.175365,92.54
"9393","NZL",2055,"SSP3",47079.3366,38.064571,92.54
"9394","NZL",2055,"SSP4",51402.72527,38.195087,92.54
"9395","NZL",2055,"SSP5",64990.50167,30.185457,92.54
"9396","NZL",2060,"SSP1",58271.8522,30.466776,92.91
"9397","NZL",2060,"SSP2",55439.65707,32.874367,92.91
"9398","NZL",2060,"SSP3",49395.61841,38.728554,92.91
"9399","NZL",2060,"SSP4",54073.76499,38.912376,92.91
"9400","NZL",2060,"SSP5",71045.52063,29.42165,92.91
"9401","NZL",2065,"SSP1",62035.89448,29.87044,93.24
"9402","NZL",2065,"SSP2",58475.68335,32.50074,93.24
"9403","NZL",2065,"SSP3",51859.49517,39.393021,93.24
"9404","NZL",2065,"SSP4",56883.71108,39.633663,93.24
"9405","NZL",2065,"SSP5",77728.52683,28.571968,93.24
"9406","NZL",2070,"SSP1",66045.507,29.216049,93.54
"9407","NZL",2070,"SSP2",61620.71775,32.051781,93.54
"9408","NZL",2070,"SSP3",54498.14262,40.057308,93.54
"9409","NZL",2070,"SSP4",59834.73058,40.358116,93.54
"9410","NZL",2070,"SSP5",85014.89082,27.615377,93.54
"9411","NZL",2075,"SSP1",70263.09079,28.513704,93.82
"9412","NZL",2075,"SSP2",64856.30837,31.532007,93.82
"9413","NZL",2075,"SSP3",57296.44377,40.721546,93.82
"9414","NZL",2075,"SSP4",62909.05757,41.083408,93.82
"9415","NZL",2075,"SSP5",92823.42817,26.55265,93.82
"9416","NZL",2080,"SSP1",74726.75857,27.780907,94.08
"9417","NZL",2080,"SSP2",68228.67794,30.948225,94.08
"9418","NZL",2080,"SSP3",60251.93012,41.388912,94.08
"9419","NZL",2080,"SSP4",66143.33605,41.80975,94.08
"9420","NZL",2080,"SSP5",101169.5297,25.394241,94.08
"9421","NZL",2085,"SSP1",79532.18075,27.027651,94.32
"9422","NZL",2085,"SSP2",71761.72311,30.30603,94.32
"9423","NZL",2085,"SSP3",63346.44128,42.062321,94.32
"9424","NZL",2085,"SSP4",69526.97023,42.533047,94.32
"9425","NZL",2085,"SSP5",110187.3602,24.1506,94.32
"9426","NZL",2090,"SSP1",84762.57897,26.272415,94.53
"9427","NZL",2090,"SSP2",75509.88566,29.605892,94.53
"9428","NZL",2090,"SSP3",66582.27767,42.741264,94.53
"9429","NZL",2090,"SSP4",73096.98532,43.244843,94.53
"9430","NZL",2090,"SSP5",120017.0254,22.847569,94.53
"9431","NZL",2095,"SSP1",90312.00054,25.497229,94.74
"9432","NZL",2095,"SSP2",79458.17307,28.844051,94.74
"9433","NZL",2095,"SSP3",69962.60241,43.423012,94.74
"9434","NZL",2095,"SSP4",76837.4268,43.947338,94.74
"9435","NZL",2095,"SSP5",130609.1889,21.462353,94.74
"9436","NZL",2100,"SSP1",96018.20155,24.700367,94.92
"9437","NZL",2100,"SSP2",83574.88033,28.01639,94.92
"9438","NZL",2100,"SSP3",73507.55185,44.104382,94.92
"9439","NZL",2100,"SSP4",80738.53411,44.63718,94.92
"9440","NZL",2100,"SSP5",141835.0426,19.979656,94.92
"9441","OMN",2025,"SSP1",24927.25877,40.450764777,82.45
"9442","OMN",2025,"SSP2",24249.04169,41.2695661798,78.41
"9443","OMN",2025,"SSP3",23127.44428,42.2104623499,74.95
"9444","OMN",2025,"SSP4",22826.08069,42.5938062366,78.41
"9445","OMN",2025,"SSP5",25425.28301,40.3096069821,82.45
"9446","OMN",2030,"SSP1",25735.71109,39.9283204271,84.33
"9447","OMN",2030,"SSP2",24746.49561,41.0959920213,80
"9448","OMN",2030,"SSP3",22674.08286,42.4720065147,75.53
"9449","OMN",2030,"SSP4",22064.19042,42.8280381078,80
"9450","OMN",2030,"SSP5",26787.49256,39.5535525461,84.33
"9451","OMN",2035,"SSP1",26298.1452,39.1233287703,85.84
"9452","OMN",2035,"SSP2",25133.71914,40.8014521066,81.5
"9453","OMN",2035,"SSP3",22099.49883,42.6950820267,76.08
"9454","OMN",2035,"SSP4",21244.74822,42.9037771433,81.5
"9455","OMN",2035,"SSP5",28101.18985,38.4933068217,85.84
"9456","OMN",2040,"SSP1",26823.17786,38.1150201133,87.1
"9457","OMN",2040,"SSP2",25578.43725,40.3631054252,82.9
"9458","OMN",2040,"SSP3",21644.16993,42.8524474511,76.6
"9459","OMN",2040,"SSP4",20669.32624,42.855609317,82.9
"9460","OMN",2040,"SSP5",29474.33345,37.3431006281,87.1
"9461","OMN",2045,"SSP1",28098.77461,37.0410396297,88.14
"9462","OMN",2045,"SSP2",26297.8704,39.748745007,84.21
"9463","OMN",2045,"SSP3",21455.34442,43.0128539824,77.09
"9464","OMN",2045,"SSP4",20464.4823,42.6708316885,84.21
"9465","OMN",2045,"SSP5",31691.56919,36.0821747795,88.14
"9466","OMN",2050,"SSP1",30121.63398,35.9076061576,89.03
"9467","OMN",2050,"SSP2",27191.51517,38.9254743853,85.43
"9468","OMN",2050,"SSP3",21470.58245,43.1783473401,77.56
"9469","OMN",2050,"SSP4",20537.66779,42.3832854364,85.43
"9470","OMN",2050,"SSP5",34943.23475,34.8641742434,89.03
"9471","OMN",2055,"SSP1",32736.02933,34.751803803,89.79
"9472","OMN",2055,"SSP2",28806.82401,37.9476696343,86.57
"9473","OMN",2055,"SSP3",21700.45628,43.3538496033,78.01
"9474","OMN",2055,"SSP4",20788.72861,42.0492344492,86.57
"9475","OMN",2055,"SSP5",39291.21776,33.7914732391,89.79
"9476","OMN",2060,"SSP1",35754.56039,33.6715724468,90.45
"9477","OMN",2060,"SSP2",30998.88458,36.9384530329,87.63
"9478","OMN",2060,"SSP3",22239.92546,43.534052922,78.44
"9479","OMN",2060,"SSP4",21248.56038,41.604595134,87.63
"9480","OMN",2060,"SSP5",44569.1005,32.8990927823,90.45
"9481","OMN",2065,"SSP1",39107.00768,32.7622179914,91.03
"9482","OMN",2065,"SSP2",33627.93477,35.8541039969,88.62
"9483","OMN",2065,"SSP3",23047.93123,43.6846109684,78.85
"9484","OMN",2065,"SSP4",21868.13469,41.0438447227,88.62
"9485","OMN",2065,"SSP5",50640.33654,32.1522408923,91.03
"9486","OMN",2070,"SSP1",42740.69809,32.0176193477,91.53
"9487","OMN",2070,"SSP2",36431.12681,34.8026728504,89.53
"9488","OMN",2070,"SSP3",23912.81812,43.8065111982,79.25
"9489","OMN",2070,"SSP4",22521.99077,40.3995044126,89.53
"9490","OMN",2070,"SSP5",57377.77138,31.5220080383,91.53
"9491","OMN",2075,"SSP1",46609.28649,31.4052508072,91.98
"9492","OMN",2075,"SSP2",39399.33716,33.8283281872,90.38
"9493","OMN",2075,"SSP3",24671.20646,43.9198812896,79.62
"9494","OMN",2075,"SSP4",23120.82498,39.6449908205,90.38
"9495","OMN",2075,"SSP5",64722.06721,30.9861267397,91.98
"9496","OMN",2080,"SSP1",50694.03594,30.9015367669,92.38
"9497","OMN",2080,"SSP2",42509.79686,32.9929091962,91.16
"9498","OMN",2080,"SSP3",25363.15907,44.0240165331,79.98
"9499","OMN",2080,"SSP4",23727.27695,38.9546959369,91.16
"9500","OMN",2080,"SSP5",72667.89263,30.5265376945,92.38
"9501","OMN",2085,"SSP1",54987.48351,30.4861212,92.74
"9502","OMN",2085,"SSP2",45753.60128,32.2785865332,91.88
"9503","OMN",2085,"SSP3",26025.70842,44.1091763359,80.32
"9504","OMN",2085,"SSP4",24332.32535,38.3679658214,91.88
"9505","OMN",2085,"SSP5",81224.75187,30.1289273531,92.74
"9506","OMN",2090,"SSP1",59542.98384,30.1415679599,93.07
"9507","OMN",2090,"SSP2",49096.80244,31.6429293351,92.55
"9508","OMN",2090,"SSP3",26714.63982,44.1494105763,80.65
"9509","OMN",2090,"SSP4",24947.28425,37.8619953132,92.55
"9510","OMN",2090,"SSP5",90483.60128,29.781272228,93.07
"9511","OMN",2095,"SSP1",64227.08435,29.8506740396,93.36
"9512","OMN",2095,"SSP2",52550.35103,31.0356746358,93.16
"9513","OMN",2095,"SSP3",27443.50653,44.177572647,80.97
"9514","OMN",2095,"SSP4",25591.55603,37.4183130809,93.16
"9515","OMN",2095,"SSP5",100297.7363,29.4721291273,93.36
"9516","OMN",2100,"SSP1",69011.42012,29.6047253356,93.63
"9517","OMN",2100,"SSP2",56085.88429,30.4058300937,93.73
"9518","OMN",2100,"SSP3",28227.95841,44.1926916346,81.27
"9519","OMN",2100,"SSP4",26278.00904,36.9884909717,93.73
"9520","OMN",2100,"SSP5",110606.5452,29.1729104613,93.63
"9521","PAK",2025,"SSP1",3545.242426,34.9288036667,50.07
"9522","PAK",2025,"SSP2",3015.595457,35.718608,44.9
"9523","PAK",2025,"SSP3",2637.843045,36.5486256667,38.08
"9524","PAK",2025,"SSP4",2657.295979,36.814633,50.07
"9525","PAK",2025,"SSP5",3664.845953,34.863004,50.07
"9526","PAK",2030,"SSP1",4275.046912,34.603117,54.6
"9527","PAK",2030,"SSP2",3359.605524,35.4543428333,47.73
"9528","PAK",2030,"SSP3",2701.28278,36.7050938333,38.83
"9529","PAK",2030,"SSP4",2776.386668,36.753741,54.6
"9530","PAK",2030,"SSP5",4559.703577,34.210378098,54.6
"9531","PAK",2035,"SSP1",5251.608951,33.6270501667,58.9
"9532","PAK",2035,"SSP2",3833.411988,35.1286986667,50.44
"9533","PAK",2035,"SSP3",2809.75817,36.84535,39.58
"9534","PAK",2035,"SSP4",2968.821805,36.5979666667,58.9
"9535","PAK",2035,"SSP5",5815.856779,32.672592639,58.9
"9536","PAK",2040,"SSP1",6504.403012,32.2295423454,62.94
"9537","PAK",2040,"SSP2",4444.755308,34.484846,53.02
"9538","PAK",2040,"SSP3",2945.605246,36.9232308333,40.35
"9539","PAK",2040,"SSP4",3214.604098,36.4043013333,62.94
"9540","PAK",2040,"SSP5",7501.021023,31.2713727593,62.94
"9541","PAK",2045,"SSP1",8057.802685,30.8692837585,66.68
"9542","PAK",2045,"SSP2",5209.00073,33.621187,55.46
"9543","PAK",2045,"SSP3",3099.441741,36.9980441667,41.12
"9544","PAK",2045,"SSP4",3501.055836,36.1788215,66.68
"9545","PAK",2045,"SSP5",9675.979887,29.9984491833,66.68
"9546","PAK",2050,"SSP1",9911.125877,29.6653453291,70.12
"9547","PAK",2050,"SSP2",6138.6308,32.6327171667,57.77
"9548","PAK",2050,"SSP3",3264.060082,37.0743691667,41.9
"9549","PAK",2050,"SSP4",3819.559343,35.9317176667,70.12
"9550","PAK",2050,"SSP5",12367.32799,28.9305890314,70.12
"9551","PAK",2055,"SSP1",12010.1835,28.5958059019,73.25
"9552","PAK",2055,"SSP2",7247.917613,31.525142573,59.94
"9553","PAK",2055,"SSP3",3437.032389,37.1583435,42.68
"9554","PAK",2055,"SSP4",4168.111121,35.66192,73.25
"9555","PAK",2055,"SSP5",15529.04909,28.0558705998,73.25
"9556","PAK",2060,"SSP1",14281.44853,27.7021628882,76.09
"9557","PAK",2060,"SSP2",8540.109902,30.3522859892,61.98
"9558","PAK",2060,"SSP3",3612.975498,37.2500436667,43.48
"9559","PAK",2060,"SSP4",4542.678733,35.0233076667,76.09
"9560","PAK",2060,"SSP5",19077.94017,27.3393218271,76.09
"9561","PAK",2065,"SSP1",16639.0025,26.9858594929,78.65
"9562","PAK",2065,"SSP2",10014.31914,29.1584939328,63.88
"9563","PAK",2065,"SSP3",3787.068824,37.3455966667,44.28
"9564","PAK",2065,"SSP4",4938.872334,34.0391948333,78.65
"9565","PAK",2065,"SSP5",22890.37147,26.7523100855,78.65
"9566","PAK",2070,"SSP1",19034.81177,26.4116483421,80.95
"9567","PAK",2070,"SSP2",11671.02075,28.1934843165,65.66
"9568","PAK",2070,"SSP3",3958.613124,37.4388705,45.08
"9569","PAK",2070,"SSP4",5356.922714,32.9487326667,80.95
"9570","PAK",2070,"SSP5",26882.2702,26.2713917418,80.95
"9571","PAK",2075,"SSP1",21425.52788,25.9512985989,83.02
"9572","PAK",2075,"SSP2",13491.83699,27.413390381,67.33
"9573","PAK",2075,"SSP3",4133.412947,37.5249638333,45.9
"9574","PAK",2075,"SSP4",5804.906965,31.4284697576,83.02
"9575","PAK",2075,"SSP5",30969.84656,25.8773707249,83.02
"9576","PAK",2080,"SSP1",23789.88644,25.5821970592,84.86
"9577","PAK",2080,"SSP2",15460.64319,26.7827607017,68.89
"9578","PAK",2080,"SSP3",4316.088294,37.6023798333,46.71
"9579","PAK",2080,"SSP4",6290.140791,30.0586696534,84.86
"9580","PAK",2080,"SSP5",35228.97642,25.5545280859,84.86
"9581","PAK",2085,"SSP1",26122.3762,25.2862285756,86.51
"9582","PAK",2085,"SSP2",17543.10564,26.27294396,70.34
"9583","PAK",2085,"SSP3",4509.645854,37.611984,47.54
"9584","PAK",2085,"SSP4",6818.884768,28.9408701643,86.51
"9585","PAK",2085,"SSP5",40094.39965,25.2899914599,86.51
"9586","PAK",2090,"SSP1",28436.36353,25.0488799503,87.98
"9587","PAK",2090,"SSP2",19725.96385,25.8607839029,71.7
"9588","PAK",2090,"SSP3",4715.428579,37.4046095,48.37
"9589","PAK",2090,"SSP4",7394.699014,28.0350392239,87.98
"9590","PAK",2090,"SSP5",45972.30821,25.0732189958,87.98
"9591","PAK",2095,"SSP1",30742.36409,24.858522625,89.29
"9592","PAK",2095,"SSP2",21963.96541,25.5275648929,72.97
"9593","PAK",2095,"SSP3",4933.090496,37.1776698333,49.2
"9594","PAK",2095,"SSP4",8017.104342,27.3009637653,89.29
"9595","PAK",2095,"SSP5",53105.61651,24.895576952,89.29
"9596","PAK",2100,"SSP1",33165.8659,24.7058384394,90.46
"9597","PAK",2100,"SSP2",24225.10209,24.8887863894,74.16
"9598","PAK",2100,"SSP3",5162.669081,36.9295886667,50.04
"9599","PAK",2100,"SSP4",8685.071231,26.7060629091,90.46
"9600","PAK",2100,"SSP5",61547.39497,24.7499939369,90.46
"9601","PAN",2025,"SSP1",17186.84885,52.422024,84.39
"9602","PAN",2025,"SSP2",16474.02143,53.227417,80.66
"9603","PAN",2025,"SSP3",15620.28155,54.58387,77.7
"9604","PAN",2025,"SSP4",15530.83164,55.830925,84.39
"9605","PAN",2025,"SSP5",17629.23161,52.126431,84.39
"9606","PAN",2030,"SSP1",18506.00026,51.340256,86.19
"9607","PAN",2030,"SSP2",17439.96755,52.666756,82.2
"9608","PAN",2030,"SSP3",15969.82778,54.850761,78.41
"9609","PAN",2030,"SSP4",15803.86619,56.166115,86.19
"9610","PAN",2030,"SSP5",19444.05667,50.675556,86.19
"9611","PAN",2035,"SSP1",19949.30839,50.122433,87.63
"9612","PAN",2035,"SSP2",18308.39338,52.020683,83.58
"9613","PAN",2035,"SSP3",16234.81432,55.18713,79.03
"9614","PAN",2035,"SSP4",15948.38149,56.446865,87.63
"9615","PAN",2035,"SSP5",21537.68125,49.022884,87.63
"9616","PAN",2040,"SSP1",21754.2211,48.813549,88.81
"9617","PAN",2040,"SSP2",19532.75756,51.257782,84.82
"9618","PAN",2040,"SSP3",16622.35589,55.542068,79.57
"9619","PAN",2040,"SSP4",16244.94746,56.711578,88.81
"9620","PAN",2040,"SSP5",24135.47434,47.24062,88.81
"9621","PAN",2045,"SSP1",23918.87006,47.414806,89.78
"9622","PAN",2045,"SSP2",21165.69191,50.394787,85.93
"9623","PAN",2045,"SSP3",17199.07366,55.932926,80.04
"9624","PAN",2045,"SSP4",16786.93369,56.966244,89.78
"9625","PAN",2045,"SSP5",27228.75192,45.285477,89.78
"9626","PAN",2050,"SSP1",26252.86529,45.934826,90.59
"9627","PAN",2050,"SSP2",23097.52972,49.421871,86.93
"9628","PAN",2050,"SSP3",17969.69314,56.341038,80.46
"9629","PAN",2050,"SSP4",17599.65825,57.216759,90.59
"9630","PAN",2050,"SSP5",30599.10722,43.150864,90.59
"9631","PAN",2055,"SSP1",28571.91423,44.358269,91.29
"9632","PAN",2055,"SSP2",25101.82092,48.345219,87.84
"9633","PAN",2055,"SSP3",18812.69186,56.773514,80.83
"9634","PAN",2055,"SSP4",18503.69146,57.449467,91.29
"9635","PAN",2055,"SSP5",34119.20946,40.799221,91.29
"9636","PAN",2060,"SSP1",30730.81314,42.684025,91.89
"9637","PAN",2060,"SSP2",27048.18849,47.161011,88.66
"9638","PAN",2060,"SSP3",19641.49375,57.234123,81.16
"9639","PAN",2060,"SSP4",19388.58502,57.655849,91.89
"9640","PAN",2060,"SSP5",38014.62642,38.208347,91.89
"9641","PAN",2065,"SSP1",32785.00103,40.913662,92.41
"9642","PAN",2065,"SSP2",28858.14926,45.876461,89.42
"9643","PAN",2065,"SSP3",20391.18763,57.720383,81.45
"9644","PAN",2065,"SSP4",20171.83307,57.823704,92.41
"9645","PAN",2065,"SSP5",42515.05029,35.359505,92.41
"9646","PAN",2070,"SSP1",34982.20703,39.058037,92.86
"9647","PAN",2070,"SSP2",30534.3732,44.49926,90.1
"9648","PAN",2070,"SSP3",21068.20314,58.218998,81.71
"9649","PAN",2070,"SSP4",20858.30193,57.949547,92.86
"9650","PAN",2070,"SSP5",47772.13611,32.247543,92.86
"9651","PAN",2075,"SSP1",37498.49622,37.11116,93.27
"9652","PAN",2075,"SSP2",32190.16379,43.029125,90.73
"9653","PAN",2075,"SSP3",21695.73769,58.724648,81.94
"9654","PAN",2075,"SSP4",21481.4035,58.014931,93.27
"9655","PAN",2075,"SSP5",53787.69011,29.0252476902,93.27
"9656","PAN",2080,"SSP1",40401.12192,35.07164,93.62
"9657","PAN",2080,"SSP2",33986.45824,41.477612,91.31
"9658","PAN",2080,"SSP3",22312.60486,59.235928,82.15
"9659","PAN",2080,"SSP4",22127.43448,58.002232,93.62
"9660","PAN",2080,"SSP5",60555.73816,26.3471866091,93.62
"9661","PAN",2085,"SSP1",43697.61496,32.928574,93.95
"9662","PAN",2085,"SSP2",36026.0742,39.833858,91.84
"9663","PAN",2085,"SSP3",22920.68562,59.750805,82.33
"9664","PAN",2085,"SSP4",22807.0223,57.896507,93.95
"9665","PAN",2085,"SSP5",68106.53794,24.1804898414,93.95
"9666","PAN",2090,"SSP1",47339.2729,30.709703,94.23
"9667","PAN",2090,"SSP2",38295.36568,38.092121,92.33
"9668","PAN",2090,"SSP3",23523.29452,60.264973,82.5
"9669","PAN",2090,"SSP4",23519.8439,57.692741,94.23
"9670","PAN",2090,"SSP5",76412.3084,22.4275145576,94.23
"9671","PAN",2095,"SSP1",51252.66794,28.42271,94.5
"9672","PAN",2095,"SSP2",40763.29937,36.260117,92.78
"9673","PAN",2095,"SSP3",24122.89647,60.774239,82.65
"9674","PAN",2095,"SSP4",24266.38488,57.395672,94.5
"9675","PAN",2095,"SSP5",85397.24256,21.0092624094,94.5
"9676","PAN",2100,"SSP1",55435.68138,26.065115,94.73
"9677","PAN",2100,"SSP2",43387.58579,34.328842,93.2
"9678","PAN",2100,"SSP3",24749.9876,61.27739,82.79
"9679","PAN",2100,"SSP4",25036.16825,57.008747,94.73
"9680","PAN",2100,"SSP5",95090.15215,19.8618194451,94.73
"9681","PER",2025,"SSP1",13136.94365,47.288345,85.96
"9682","PER",2025,"SSP2",12417.54066,48.983795,81.7
"9683","PER",2025,"SSP3",11586.67866,50.630341,77.87
"9684","PER",2025,"SSP4",11582.85946,52.013981,85.96
"9685","PER",2025,"SSP5",13529.02725,47.301468,85.96
"9686","PER",2030,"SSP1",14924.72645,46.960583,87.66
"9687","PER",2030,"SSP2",13653.05722,49.408493,83.05
"9688","PER",2030,"SSP3",12156.0212,51.5947,78.21
"9689","PER",2030,"SSP4",12080.97454,53.453594,87.66
"9690","PER",2030,"SSP5",15735.90392,46.999577,87.66
"9691","PER",2035,"SSP1",16694.76842,46.373077,89.02
"9692","PER",2035,"SSP2",14922.50106,49.701164,84.3
"9693","PER",2035,"SSP3",12651.99205,52.409691,78.55
"9694","PER",2035,"SSP4",12468.63503,54.806122,89.02
"9695","PER",2035,"SSP5",18088.79357,46.409958,89.02
"9696","PER",2040,"SSP1",18531.03007,45.449448,90.12
"9697","PER",2040,"SSP2",16320.17,49.960621,85.46
"9698","PER",2040,"SSP3",13177.93619,53.226822,78.91
"9699","PER",2040,"SSP4",12935.31699,56.214092,90.12
"9700","PER",2040,"SSP5",20661.03821,45.324593,90.12
"9701","PER",2045,"SSP1",20460.29145,44.142838,91.03
"9702","PER",2045,"SSP2",17837.91725,50.219948,86.52
"9703","PER",2045,"SSP3",13761.22979,54.099667,79.27
"9704","PER",2045,"SSP4",13593.86788,57.700878,91.03
"9705","PER",2045,"SSP5",23455.32021,43.646484,91.03
"9706","PER",2050,"SSP1",22455.58104,42.447029,91.8
"9707","PER",2050,"SSP2",19438.48409,50.469944,87.5
"9708","PER",2050,"SSP3",14349.62683,55.012833,79.64
"9709","PER",2050,"SSP4",14375.84849,59.1953065052,91.8
"9710","PER",2050,"SSP5",26417.90604,41.36087,91.8
"9711","PER",2055,"SSP1",24429.183,41.403973,92.45
"9712","PER",2055,"SSP2",21067.92637,50.711082,88.41
"9713","PER",2055,"SSP3",14906.30732,55.968655,80.02
"9714","PER",2055,"SSP4",15197.01466,60.4060316899,92.45
"9715","PER",2055,"SSP5",29437.32869,39.942417,92.45
"9716","PER",2060,"SSP1",26309.13264,40.250381,93.02
"9717","PER",2060,"SSP2",22675.6768,50.943424,89.25
"9718","PER",2060,"SSP3",15407.10402,56.968906,80.41
"9719","PER",2060,"SSP4",16005.73673,61.364227525,93.02
"9720","PER",2060,"SSP5",32422.04066,38.310284,93.02
"9721","PER",2065,"SSP1",28031.47528,38.983898,93.51
"9722","PER",2065,"SSP2",24198.95012,51.164196,90.03
"9723","PER",2065,"SSP3",15878.43235,58.011326,80.8
"9724","PER",2065,"SSP4",16796.89412,62.1225658086,93.51
"9725","PER",2065,"SSP5",35609.00071,36.43375,93.51
"9726","PER",2070,"SSP1",29657.85093,37.629189,93.94
"9727","PER",2070,"SSP2",25658.09573,51.375092,90.74
"9728","PER",2070,"SSP3",16367.41998,59.08601,81.2
