"","countrycode","year","gdppc","scenario"
"6077","JAM",2019,11583.1519503,"Observed"
"6078","JAM",2020,11892.29034,"Observed"
"6079","JOR",1950,NA,"Observed"
"6080","JOR",1951,NA,"Observed"
"6081","JOR",1952,NA,"Observed"
"6082","JOR",1953,NA,"Observed"
"6083","JOR",1954,2067.956001,"Observed"
"6084","JOR",1955,1635.471384,"Observed"
"6085","JOR",1956,2220.033383,"Observed"
"6086","JOR",1957,2168.222852,"Observed"
"6087","JOR",1958,2300.481927,"Observed"
"6088","JOR",1959,2644.590887,"Observed"
"6089","JOR",1960,2730.508609,"Observed"
"6090","JOR",1961,3093.854779,"Observed"
"6091","JOR",1962,3009.803113,"Observed"
"6092","JOR",1963,3033.541854,"Observed"
"6093","JOR",1964,3412.794291,"Observed"
"6094","JOR",1965,3635.6413,"Observed"
"6095","JOR",1966,3541.990952,"Observed"
"6096","JOR",1967,3489.658802,"Observed"
"6097","JOR",1968,3170.847299,"Observed"
"6098","JOR",1969,3410.682531,"Observed"
"6099","JOR",1970,2784.31746,"Observed"
"6100","JOR",1971,2912.462206,"Observed"
"6101","JOR",1972,3052.639833,"Observed"
"6102","JOR",1973,2715.394601,"Observed"
"6103","JOR",1974,2911.103616,"Observed"
"6104","JOR",1975,2755.255676,"Observed"
"6105","JOR",1976,3308.778643,"Observed"
"6106","JOR",1977,3547.477322,"Observed"
"6107","JOR",1978,3879.821912,"Observed"
"6108","JOR",1979,4092.991885,"Observed"
"6109","JOR",1980,4906.262782,"Observed"
"6110","JOR",1981,5339.880006,"Observed"
"6111","JOR",1982,5001.299697,"Observed"
"6112","JOR",1983,4628.426427,"Observed"
"6113","JOR",1984,4773.627284,"Observed"
"6114","JOR",1985,4305.14173,"Observed"
"6115","JOR",1986,4533.734896,"Observed"
"6116","JOR",1987,4718.406112,"Observed"
"6117","JOR",1988,4547.364459,"Observed"
"6118","JOR",1989,3913.664691,"Observed"
"6119","JOR",1990,3793.615412,"Observed"
"6120","JOR",1991,3248.649738,"Observed"
"6121","JOR",1992,3550.502768,"Observed"
"6122","JOR",1993,3822.818797,"Observed"
"6123","JOR",1994,3899.107056,"Observed"
"6124","JOR",1995,3966.020709,"Observed"
"6125","JOR",1996,3909.374767,"Observed"
"6126","JOR",1997,3811.230589,"Observed"
"6127","JOR",1998,3658.468055,"Observed"
"6128","JOR",1999,3799.649458,"Observed"
"6129","JOR",2000,3691.998776,"Observed"
"6130","JOR",2001,3730.777588,"Observed"
"6131","JOR",2002,3887.952233,"Observed"
"6132","JOR",2003,4038.358423,"Observed"
"6133","JOR",2004,4363.017986,"Observed"
"6134","JOR",2005,4393.870647,"Observed"
"6135","JOR",2006,4377.885529,"Observed"
"6136","JOR",2007,4412.846283,"Observed"
"6137","JOR",2008,4629.931924,"Observed"
"6138","JOR",2009,4645.757898,"Observed"
"6139","JOR",2010,4645.758817,"Observed"
"6140","JOR",2011,4925.735947,"Observed"
"6141","JOR",2012,5205.713077,"Observed"
"6142","JOR",2013,5485.690207,"Observed"
"6143","JOR",2014,5765.667337,"Observed"
"6144","JOR",2015,6045.644467,"Observed"
"6145","JOR",2016,6325.621597,"Observed"
"6146","JOR",2017,6605.598727,"Observed"
"6147","JOR",2018,6885.575857,"Observed"
"6148","JOR",2019,7165.552987,"Observed"
"6149","JOR",2020,7445.530117,"Observed"
"6150","JPN",1950,3156.753101,"Observed"
"6151","JPN",1951,3421.256714,"Observed"
"6152","JPN",1952,3765.162902,"Observed"
"6153","JPN",1953,3965.818156,"Observed"
"6154","JPN",1954,4118.293457,"Observed"
"6155","JPN",1955,4368.894227,"Observed"
"6156","JPN",1956,4618.356211,"Observed"
"6157","JPN",1957,4892.978746,"Observed"
"6158","JPN",1958,5083.843909,"Observed"
"6159","JPN",1959,5472.641383,"Observed"
"6160","JPN",1960,6101.375717,"Observed"
"6161","JPN",1961,6777.672569,"Observed"
"6162","JPN",1962,7306.855558,"Observed"
"6163","JPN",1963,7856.959727,"Observed"
"6164","JPN",1964,8670.490534,"Observed"
"6165","JPN",1965,9036.79806,"Observed"
"6166","JPN",1966,9908.797454,"Observed"
"6167","JPN",1967,10893.40268,"Observed"
"6168","JPN",1968,12155.23941,"Observed"
"6169","JPN",1969,13490.6361,"Observed"
"6170","JPN",1970,14778.40413,"Observed"
"6171","JPN",1971,15246.45926,"Observed"
"6172","JPN",1972,16324.91685,"Observed"
"6173","JPN",1973,17452.24615,"Observed"
"6174","JPN",1974,16965.95939,"Observed"
"6175","JPN",1975,17200.86904,"Observed"
"6176","JPN",1976,17663.0294,"Observed"
"6177","JPN",1977,18235.23643,"Observed"
"6178","JPN",1978,19049.51212,"Observed"
"6179","JPN",1979,19958.81498,"Observed"
"6180","JPN",1980,20500.2951,"Observed"
"6181","JPN",1981,20926.51102,"Observed"
"6182","JPN",1982,21355.49407,"Observed"
"6183","JPN",1983,21554.04796,"Observed"
"6184","JPN",1984,22023.03102,"Observed"
"6185","JPN",1985,23028.80098,"Observed"
"6186","JPN",1986,23618.0639,"Observed"
"6187","JPN",1987,24371.34792,"Observed"
"6188","JPN",1988,25889.23774,"Observed"
"6189","JPN",1989,27088.16429,"Observed"
"6190","JPN",1990,28443.62924,"Observed"
"6191","JPN",1991,29218.03025,"Observed"
"6192","JPN",1992,29383.90715,"Observed"
"6193","JPN",1993,29353.23025,"Observed"
"6194","JPN",1994,29498.253,"Observed"
"6195","JPN",1995,29967.95106,"Observed"
"6196","JPN",1996,30652.26231,"Observed"
"6197","JPN",1997,31003.13932,"Observed"
"6198","JPN",1998,30246.59895,"Observed"
"6199","JPN",1999,30086.51087,"Observed"
"6200","JPN",2000,30942.07942,"Observed"
"6201","JPN",2001,30973.63172,"Observed"
"6202","JPN",2002,30964.96482,"Observed"
"6203","JPN",2003,31304.24733,"Observed"
"6204","JPN",2004,32117.52328,"Observed"
"6205","JPN",2005,32761.12581,"Observed"
"6206","JPN",2006,33423.32544,"Observed"
"6207","JPN",2007,34223.76869,"Observed"
"6208","JPN",2008,33744.32327,"Observed"
"6209","JPN",2009,31980.31805,"Observed"
"6210","JPN",2010,31981.08777,"Observed"
"6211","JPN",2011,32076.245303,"Observed"
"6212","JPN",2012,32171.402836,"Observed"
"6213","JPN",2013,32266.560369,"Observed"
"6214","JPN",2014,32361.717902,"Observed"
"6215","JPN",2015,32456.875435,"Observed"
"6216","JPN",2016,32552.032968,"Observed"
"6217","JPN",2017,32647.190501,"Observed"
"6218","JPN",2018,32742.348034,"Observed"
"6219","JPN",2019,32837.505567,"Observed"
"6220","JPN",2020,32932.6631,"Observed"
"6221","KAZ",1950,NA,"Observed"
"6222","KAZ",1951,NA,"Observed"
"6223","KAZ",1952,NA,"Observed"
"6224","KAZ",1953,NA,"Observed"
"6225","KAZ",1954,NA,"Observed"
"6226","KAZ",1955,NA,"Observed"
"6227","KAZ",1956,NA,"Observed"
"6228","KAZ",1957,NA,"Observed"
"6229","KAZ",1958,NA,"Observed"
"6230","KAZ",1959,NA,"Observed"
"6231","KAZ",1960,NA,"Observed"
"6232","KAZ",1961,NA,"Observed"
"6233","KAZ",1962,NA,"Observed"
"6234","KAZ",1963,NA,"Observed"
"6235","KAZ",1964,NA,"Observed"
"6236","KAZ",1965,NA,"Observed"
"6237","KAZ",1966,NA,"Observed"
"6238","KAZ",1967,NA,"Observed"
"6239","KAZ",1968,NA,"Observed"
"6240","KAZ",1969,NA,"Observed"
"6241","KAZ",1970,NA,"Observed"
"6242","KAZ",1971,NA,"Observed"
"6243","KAZ",1972,NA,"Observed"
"6244","KAZ",1973,NA,"Observed"
"6245","KAZ",1974,NA,"Observed"
"6246","KAZ",1975,NA,"Observed"
"6247","KAZ",1976,NA,"Observed"
"6248","KAZ",1977,NA,"Observed"
"6249","KAZ",1978,NA,"Observed"
"6250","KAZ",1979,NA,"Observed"
"6251","KAZ",1980,NA,"Observed"
"6252","KAZ",1981,NA,"Observed"
"6253","KAZ",1982,NA,"Observed"
"6254","KAZ",1983,NA,"Observed"
"6255","KAZ",1984,NA,"Observed"
"6256","KAZ",1985,NA,"Observed"
"6257","KAZ",1986,NA,"Observed"
"6258","KAZ",1987,NA,"Observed"
"6259","KAZ",1988,NA,"Observed"
"6260","KAZ",1989,NA,"Observed"
"6261","KAZ",1990,NA,"Observed"
"6262","KAZ",1991,NA,"Observed"
"6263","KAZ",1992,NA,"Observed"
"6264","KAZ",1993,5538.078265,"Observed"
"6265","KAZ",1994,5398.049504,"Observed"
"6266","KAZ",1995,4756.898492,"Observed"
"6267","KAZ",1996,4760.763645,"Observed"
"6268","KAZ",1997,4736.187453,"Observed"
"6269","KAZ",1998,4497.616341,"Observed"
"6270","KAZ",1999,4739.840425,"Observed"
"6271","KAZ",2000,5117.872995,"Observed"
"6272","KAZ",2001,5784.472181,"Observed"
"6273","KAZ",2002,6242.823757,"Observed"
"6274","KAZ",2003,7357.376801,"Observed"
"6275","KAZ",2004,8199.824538,"Observed"
"6276","KAZ",2005,8934.953234,"Observed"
"6277","KAZ",2006,10130.03781,"Observed"
"6278","KAZ",2007,10845.01196,"Observed"
"6279","KAZ",2008,11403.43297,"Observed"
"6280","KAZ",2009,11732.93607,"Observed"
"6281","KAZ",2010,11732.99222,"Observed"
"6282","KAZ",2011,12701.008903,"Observed"
"6283","KAZ",2012,13669.025586,"Observed"
"6284","KAZ",2013,14637.042269,"Observed"
"6285","KAZ",2014,15605.058952,"Observed"
"6286","KAZ",2015,16573.075635,"Observed"
"6287","KAZ",2016,17541.092318,"Observed"
"6288","KAZ",2017,18509.109001,"Observed"
"6289","KAZ",2018,19477.125684,"Observed"
"6290","KAZ",2019,20445.142367,"Observed"
"6291","KAZ",2020,21413.15905,"Observed"
"6292","KEN",1950,969.1763124,"Observed"
"6293","KEN",1951,1115.725898,"Observed"
"6294","KEN",1952,1018.865309,"Observed"
"6295","KEN",1953,945.0148731,"Observed"
"6296","KEN",1954,996.3574366,"Observed"
"6297","KEN",1955,1020.139289,"Observed"
"6298","KEN",1956,1037.866589,"Observed"
"6299","KEN",1957,1056.398779,"Observed"
"6300","KEN",1958,1031.80337,"Observed"
"6301","KEN",1959,967.0812809,"Observed"
"6302","KEN",1960,1017.069198,"Observed"
"6303","KEN",1961,960.3053124,"Observed"
"6304","KEN",1962,1010.156314,"Observed"
"6305","KEN",1963,1016.622137,"Observed"
"6306","KEN",1964,1045.586488,"Observed"
"6307","KEN",1965,1064.581849,"Observed"
"6308","KEN",1966,1146.591587,"Observed"
"6309","KEN",1967,1156.836864,"Observed"
"6310","KEN",1968,1101.100982,"Observed"
"6311","KEN",1969,1131.823291,"Observed"
"6312","KEN",1970,1022.881311,"Observed"
"6313","KEN",1971,1047.328076,"Observed"
"6314","KEN",1972,1075.701829,"Observed"
"6315","KEN",1973,1047.083083,"Observed"
"6316","KEN",1974,1103.468456,"Observed"
"6317","KEN",1975,1039.36081,"Observed"
"6318","KEN",1976,1012.716378,"Observed"
"6319","KEN",1977,1059.100472,"Observed"
"6320","KEN",1978,1133.079408,"Observed"
"6321","KEN",1979,1122.010214,"Observed"
"6322","KEN",1980,1144.47661,"Observed"
"6323","KEN",1981,1112.220766,"Observed"
"6324","KEN",1982,1092.356883,"Observed"
"6325","KEN",1983,1048.366509,"Observed"
"6326","KEN",1984,1049.807983,"Observed"
"6327","KEN",1985,1018.804291,"Observed"
"6328","KEN",1986,1087.198715,"Observed"
"6329","KEN",1987,1119.223739,"Observed"
"6330","KEN",1988,1155.796809,"Observed"
"6331","KEN",1989,1177.346945,"Observed"
"6332","KEN",1990,1186.135424,"Observed"
"6333","KEN",1991,1165.684398,"Observed"
"6334","KEN",1992,1111.739041,"Observed"
"6335","KEN",1993,1092.239302,"Observed"
"6336","KEN",1994,1108.226757,"Observed"
"6337","KEN",1995,1129.624085,"Observed"
"6338","KEN",1996,1144.316451,"Observed"
"6339","KEN",1997,1100.251808,"Observed"
"6340","KEN",1998,1125.563069,"Observed"
"6341","KEN",1999,1151.985288,"Observed"
"6342","KEN",2000,1132.843959,"Observed"
"6343","KEN",2001,1116.469263,"Observed"
"6344","KEN",2002,1125.852189,"Observed"
"6345","KEN",2003,1156.174351,"Observed"
"6346","KEN",2004,1148.902076,"Observed"
"6347","KEN",2005,1172.014618,"Observed"
"6348","KEN",2006,1186.838451,"Observed"
"6349","KEN",2007,1233.462402,"Observed"
"6350","KEN",2008,1202.862721,"Observed"
"6351","KEN",2009,1205.373436,"Observed"
"6352","KEN",2010,1205.367767,"Observed"
"6353","KEN",2011,1263.4145928,"Observed"
"6354","KEN",2012,1321.4614186,"Observed"
"6355","KEN",2013,1379.5082444,"Observed"
"6356","KEN",2014,1437.5550702,"Observed"
"6357","KEN",2015,1495.601896,"Observed"
"6358","KEN",2016,1553.6487218,"Observed"
"6359","KEN",2017,1611.6955476,"Observed"
"6360","KEN",2018,1669.7423734,"Observed"
"6361","KEN",2019,1727.7891992,"Observed"
"6362","KEN",2020,1785.836025,"Observed"
"6363","KGZ",1950,NA,"Observed"
"6364","KGZ",1951,NA,"Observed"
"6365","KGZ",1952,NA,"Observed"
"6366","KGZ",1953,NA,"Observed"
"6367","KGZ",1954,NA,"Observed"
"6368","KGZ",1955,NA,"Observed"
"6369","KGZ",1956,NA,"Observed"
"6370","KGZ",1957,NA,"Observed"
"6371","KGZ",1958,NA,"Observed"
"6372","KGZ",1959,NA,"Observed"
"6373","KGZ",1960,NA,"Observed"
"6374","KGZ",1961,NA,"Observed"
"6375","KGZ",1962,NA,"Observed"
"6376","KGZ",1963,NA,"Observed"
"6377","KGZ",1964,NA,"Observed"
"6378","KGZ",1965,NA,"Observed"
"6379","KGZ",1966,NA,"Observed"
"6380","KGZ",1967,NA,"Observed"
"6381","KGZ",1968,NA,"Observed"
"6382","KGZ",1969,NA,"Observed"
"6383","KGZ",1970,NA,"Observed"
"6384","KGZ",1971,NA,"Observed"
"6385","KGZ",1972,NA,"Observed"
"6386","KGZ",1973,NA,"Observed"
"6387","KGZ",1974,NA,"Observed"
"6388","KGZ",1975,NA,"Observed"
"6389","KGZ",1976,NA,"Observed"
"6390","KGZ",1977,NA,"Observed"
"6391","KGZ",1978,NA,"Observed"
"6392","KGZ",1979,NA,"Observed"
"6393","KGZ",1980,NA,"Observed"
"6394","KGZ",1981,NA,"Observed"
"6395","KGZ",1982,NA,"Observed"
"6396","KGZ",1983,NA,"Observed"
"6397","KGZ",1984,NA,"Observed"
"6398","KGZ",1985,NA,"Observed"
"6399","KGZ",1986,NA,"Observed"
"6400","KGZ",1987,NA,"Observed"
"6401","KGZ",1988,NA,"Observed"
"6402","KGZ",1989,NA,"Observed"
"6403","KGZ",1990,NA,"Observed"
"6404","KGZ",1991,NA,"Observed"
"6405","KGZ",1992,NA,"Observed"
"6406","KGZ",1993,1745.333921,"Observed"
"6407","KGZ",1994,1426.781992,"Observed"
"6408","KGZ",1995,1309.160005,"Observed"
"6409","KGZ",1996,1377.19069,"Observed"
"6410","KGZ",1997,1569.370731,"Observed"
"6411","KGZ",1998,1621.149367,"Observed"
"6412","KGZ",1999,1615.812879,"Observed"
"6413","KGZ",2000,1648.123008,"Observed"
"6414","KGZ",2001,1724.948735,"Observed"
"6415","KGZ",2002,1714.924028,"Observed"
"6416","KGZ",2003,1869.846683,"Observed"
"6417","KGZ",2004,1959.565856,"Observed"
"6418","KGZ",2005,1930.41983,"Observed"
"6419","KGZ",2006,1947.878744,"Observed"
"6420","KGZ",2007,2034.360429,"Observed"
"6421","KGZ",2008,2190.250371,"Observed"
"6422","KGZ",2009,2300.4332,"Observed"
"6423","KGZ",2010,2300.426915,"Observed"
"6424","KGZ",2011,2808.4318183,"Observed"
"6425","KGZ",2012,3316.4367216,"Observed"
"6426","KGZ",2013,3824.4416249,"Observed"
"6427","KGZ",2014,4332.4465282,"Observed"
"6428","KGZ",2015,4840.4514315,"Observed"
"6429","KGZ",2016,5348.4563348,"Observed"
"6430","KGZ",2017,5856.4612381,"Observed"
"6431","KGZ",2018,6364.4661414,"Observed"
"6432","KGZ",2019,6872.4710447,"Observed"
"6433","KGZ",2020,7380.475948,"Observed"
"6434","KHM",1950,NA,"Observed"
"6435","KHM",1951,NA,"Observed"
"6436","KHM",1952,NA,"Observed"
"6437","KHM",1953,NA,"Observed"
"6438","KHM",1954,NA,"Observed"
"6439","KHM",1955,NA,"Observed"
"6440","KHM",1956,NA,"Observed"
"6441","KHM",1957,NA,"Observed"
"6442","KHM",1958,NA,"Observed"
"6443","KHM",1959,NA,"Observed"
"6444","KHM",1960,NA,"Observed"
"6445","KHM",1961,NA,"Observed"
"6446","KHM",1962,NA,"Observed"
"6447","KHM",1963,NA,"Observed"
"6448","KHM",1964,NA,"Observed"
"6449","KHM",1965,NA,"Observed"
"6450","KHM",1966,NA,"Observed"
"6451","KHM",1967,NA,"Observed"
"6452","KHM",1968,NA,"Observed"
"6453","KHM",1969,NA,"Observed"
"6454","KHM",1970,1097.107055,"Observed"
"6455","KHM",1971,1043.343835,"Observed"
"6456","KHM",1972,978.150677,"Observed"
"6457","KHM",1973,784.0700103,"Observed"
"6458","KHM",1974,735.7725799,"Observed"
"6459","KHM",1975,737.3471908,"Observed"
"6460","KHM",1976,764.3017497,"Observed"
"6461","KHM",1977,674.1609278,"Observed"
"6462","KHM",1978,696.3848194,"Observed"
"6463","KHM",1979,610.1549355,"Observed"
"6464","KHM",1980,562.8106541,"Observed"
"6465","KHM",1981,547.2631546,"Observed"
"6466","KHM",1982,531.8002784,"Observed"
"6467","KHM",1983,538.9521857,"Observed"
"6468","KHM",1984,555.1834312,"Observed"
"6469","KHM",1985,570.6205594,"Observed"
"6470","KHM",1986,567.8147725,"Observed"
"6471","KHM",1987,701.370832,"Observed"
"6472","KHM",1988,787.4529641,"Observed"
"6473","KHM",1989,757.520825,"Observed"
"6474","KHM",1990,737.8115269,"Observed"
"6475","KHM",1991,762.3504347,"Observed"
"6476","KHM",1992,780.9358302,"Observed"
"6477","KHM",1993,873.175805,"Observed"
"6478","KHM",1994,857.5653255,"Observed"
"6479","KHM",1995,854.9732821,"Observed"
"6480","KHM",1996,868.1942582,"Observed"
"6481","KHM",1997,899.6119777,"Observed"
"6482","KHM",1998,930.4093516,"Observed"
"6483","KHM",1999,1020.707176,"Observed"
"6484","KHM",2000,1068.58041,"Observed"
"6485","KHM",2001,1139.685973,"Observed"
"6486","KHM",2002,1191.679791,"Observed"
"6487","KHM",2003,1275.435509,"Observed"
"6488","KHM",2004,1392.809452,"Observed"
"6489","KHM",2005,1560.10657,"Observed"
"6490","KHM",2006,1706.978241,"Observed"
"6491","KHM",2007,1800.389813,"Observed"
"6492","KHM",2008,1845.777565,"Observed"
"6493","KHM",2009,1767.832439,"Observed"
"6494","KHM",2010,1767.833386,"Observed"
"6495","KHM",2011,1945.4191628,"Observed"
"6496","KHM",2012,2123.0049396,"Observed"
"6497","KHM",2013,2300.5907164,"Observed"
"6498","KHM",2014,2478.1764932,"Observed"
"6499","KHM",2015,2655.76227,"Observed"
"6500","KHM",2016,2833.3480468,"Observed"
"6501","KHM",2017,3010.9338236,"Observed"
"6502","KHM",2018,3188.5196004,"Observed"
"6503","KHM",2019,3366.1053772,"Observed"
"6504","KHM",2020,3543.691154,"Observed"
"6505","KIR",1950,NA,"Observed"
"6506","KIR",1951,NA,"Observed"
"6507","KIR",1952,NA,"Observed"
"6508","KIR",1953,NA,"Observed"
"6509","KIR",1954,NA,"Observed"
"6510","KIR",1955,NA,"Observed"
"6511","KIR",1956,NA,"Observed"
"6512","KIR",1957,NA,"Observed"
"6513","KIR",1958,NA,"Observed"
"6514","KIR",1959,NA,"Observed"
"6515","KIR",1960,NA,"Observed"
"6516","KIR",1961,NA,"Observed"
"6517","KIR",1962,NA,"Observed"
"6518","KIR",1963,NA,"Observed"
"6519","KIR",1964,NA,"Observed"
"6520","KIR",1965,NA,"Observed"
"6521","KIR",1966,NA,"Observed"
"6522","KIR",1967,NA,"Observed"
"6523","KIR",1968,NA,"Observed"
"6524","KIR",1969,NA,"Observed"
"6525","KIR",1970,2816.095884,"Observed"
"6526","KIR",1971,2698.704808,"Observed"
"6527","KIR",1972,2959.667059,"Observed"
"6528","KIR",1973,3566.565179,"Observed"
"6529","KIR",1974,5006.75878,"Observed"
"6530","KIR",1975,5109.69726,"Observed"
"6531","KIR",1976,3654.527238,"Observed"
"6532","KIR",1977,3432.635188,"Observed"
"6533","KIR",1978,3465.219422,"Observed"
"6534","KIR",1979,3006.895314,"Observed"
"6535","KIR",1980,1679.278513,"Observed"
"6536","KIR",1981,1743.805954,"Observed"
"6537","KIR",1982,1865.002805,"Observed"
"6538","KIR",1983,1646.606883,"Observed"
"6539","KIR",1984,1747.956978,"Observed"
"6540","KIR",1985,1648.875863,"Observed"
"6541","KIR",1986,1625.969754,"Observed"
"6542","KIR",1987,1537.636592,"Observed"
"6543","KIR",1988,1723.264922,"Observed"
"6544","KIR",1989,1565.921132,"Observed"
"6545","KIR",1990,1578.317936,"Observed"
"6546","KIR",1991,1610.70249,"Observed"
"6547","KIR",1992,1578.524747,"Observed"
"6548","KIR",1993,1589.044209,"Observed"
"6549","KIR",1994,1647.398977,"Observed"
"6550","KIR",1995,1540.223698,"Observed"
"6551","KIR",1996,1689.305884,"Observed"
"6552","KIR",1997,3352.046525,"Observed"
"6553","KIR",1998,3579.789556,"Observed"
"6554","KIR",1999,3533.644527,"Observed"
"6555","KIR",2000,3649.180926,"Observed"
"6556","KIR",2001,3437.567775,"Observed"
"6557","KIR",2002,3599.333168,"Observed"
"6558","KIR",2003,3688.718456,"Observed"
"6559","KIR",2004,3585.43097,"Observed"
"6560","KIR",2005,3715.222314,"Observed"
"6561","KIR",2006,3737.931813,"Observed"
"6562","KIR",2007,3623.061355,"Observed"
"6563","KIR",2008,4184.617057,"Observed"
"6564","KIR",2009,4092.161296,"Observed"
"6565","KNA",1950,NA,"Observed"
"6566","KNA",1951,NA,"Observed"
"6567","KNA",1952,NA,"Observed"
"6568","KNA",1953,NA,"Observed"
"6569","KNA",1954,NA,"Observed"
"6570","KNA",1955,NA,"Observed"
"6571","KNA",1956,NA,"Observed"
"6572","KNA",1957,NA,"Observed"
"6573","KNA",1958,NA,"Observed"
"6574","KNA",1959,NA,"Observed"
"6575","KNA",1960,NA,"Observed"
"6576","KNA",1961,NA,"Observed"
"6577","KNA",1962,NA,"Observed"
"6578","KNA",1963,NA,"Observed"
"6579","KNA",1964,NA,"Observed"
"6580","KNA",1965,NA,"Observed"
"6581","KNA",1966,NA,"Observed"
"6582","KNA",1967,NA,"Observed"
"6583","KNA",1968,NA,"Observed"
"6584","KNA",1969,NA,"Observed"
"6585","KNA",1970,2054.240926,"Observed"
"6586","KNA",1971,2196.092312,"Observed"
"6587","KNA",1972,2310.904859,"Observed"
"6588","KNA",1973,2415.002119,"Observed"
"6589","KNA",1974,2550.042328,"Observed"
"6590","KNA",1975,2637.273551,"Observed"
"6591","KNA",1976,2809.903553,"Observed"
"6592","KNA",1977,2943.053301,"Observed"
"6593","KNA",1978,3253.654971,"Observed"
"6594","KNA",1979,3556.994387,"Observed"
"6595","KNA",1980,3805.622373,"Observed"
"6596","KNA",1981,3955.257651,"Observed"
"6597","KNA",1982,3949.810658,"Observed"
"6598","KNA",1983,3945.003939,"Observed"
"6599","KNA",1984,4352.723213,"Observed"
"6600","KNA",1985,4643.983215,"Observed"
"6601","KNA",1986,5215.808251,"Observed"
"6602","KNA",1987,5613.694112,"Observed"
